Problem,Feedback,n,Block,Ha,pHa,La,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,bRate,bRate_std,EVA,LotShapeA,LotNumA
10414,True,15,4,6,1.0,6,30,0.25,-3,Symm,6,1,0,0.4533333333333334,0.2972893411828826,-1,Symm,9
10415,True,15,3,13,1.0,13,9,0.9,-10,L-skew,6,0,0,0.2533333333333333,0.2875181153713043,-4,-,1
10416,True,15,2,-3,1.0,-3,12,0.4,-7,-,1,0,0,0.7200000000000002,0.2596701204000403,29,R-skew,7
10417,True,15,4,28,0.05,-7,2,0.2,-3,-,1,0,0,0.5733333333333334,0.3453086955726647,18,-,1
10418,True,15,4,8,1.0,8,23,0.4,-20,-,1,0,0,0.3466666666666667,0.2875181153713043,5,-,1
10419,True,16,2,62,0.5,-16,41,0.05,15,-,1,0,0,0.5875,0.3383784863137726,-4,R-skew,8
10420,True,16,5,16,0.9,-22,12,1.0,12,Symm,8,0,0,0.613235294117647,0.3299120850353386,4,-,1
10421,True,16,2,32,0.1,5,9,0.2,3,-,1,0,-1,0.1625,0.2655183609470351,21,-,1
10422,True,16,2,87,0.25,-25,65,0.1,-1,Symm,6,0,0,0.65,0.3898717737923586,1,-,1
10423,True,16,3,7,0.1,-12,11,0.25,-7,Symm,2,0,0,0.8624999999999999,0.2390955178723907,26,R-skew,4
10424,True,16,2,18,1.0,18,28,0.8,12,Symm,2,0,0,0.85,0.3306559138036599,-1,-,1
10425,True,16,4,24,1.0,24,30,0.95,-32,L-skew,6,1,0,0.3625,0.4014556845614054,27,-,1
10426,True,32,2,20,1.0,20,63,0.1,9,R-skew,6,0,0,0.50625,0.3732485982947991,23,-,1
10427,True,16,3,5,1.0,5,34,0.2,8,L-skew,6,0,0,0.875,0.2620432534271139,-3,-,1
10428,True,16,3,11,1.0,11,35,0.8,-49,-,1,0,0,0.3375000000000001,0.3324154027718932,30,-,1
10429,True,16,5,-6,1.0,-6,31,0.05,-15,-,1,0,0,0.5499999999999999,0.3759432581299117,24,R-skew,6
10430,True,16,4,22,1.0,22,21,0.95,18,L-skew,5,0,0,0.4,0.4320493798938574,19,R-skew,6
10431,True,16,2,24,1.0,24,51,0.2,8,-,1,0,0,0.4625,0.3324154027718932,3,R-skew,7
10432,True,16,3,79,0.4,-49,80,0.01,-5,-,1,1,0,0.775,0.2620432534271139,17,-,1
10433,True,16,4,55,0.1,-1,37,0.5,-36,-,1,0,0,0.2875,0.3344149119482164,25,L-skew,7
10434,True,16,3,27,0.2,22,51,0.2,27,-,1,0,0,0.7375,0.3774917217635375,13,-,1
10435,True,16,2,27,0.75,15,26,0.95,4,-,1,0,1,0.3250000000000001,0.3492849839314596,25,Symm,5
10436,True,16,2,22,0.4,-6,104,0.25,-39,Symm,8,0,0,0.4875,0.4379878232706172,1,-,1
10437,True,16,5,16,0.9,-20,25,0.25,12,L-skew,2,0,0,0.7875,0.3461695153148719,20,-,1
10438,True,16,5,49,0.2,19,28,0.75,8,-,1,0,0,0.6,0.3425395354310701,3,-,1
10439,True,16,2,70,0.1,-4,27,0.1,11,Symm,8,0,0,0.7680555555555555,0.3455984253507794,12,-,1
10440,True,16,4,17,0.05,-7,92,0.05,-7,Symm,2,0,0,0.7999999999999999,0.3346640106136302,14,R-skew,8
10441,True,16,5,20,1.0,20,67,0.2,18,Symm,6,1,0,0.6375,0.311715682420161,30,Symm,3
10442,True,16,5,-10,1.0,-10,29,0.1,-13,-,1,0,0,0.7,0.3346640106136302,-10,-,1
10443,True,16,3,-2,1.0,-2,5,0.25,-6,-,1,0,0,0.6875,0.3180670788790733,28,R-skew,8
10444,True,16,2,16,1.0,16,33,0.25,12,-,1,0,0,0.55,0.3966526608171605,-2,Symm,3
10445,True,16,2,6,0.4,-4,53,0.4,-47,-,1,0,0,0.45,0.3386246693120078,-10,-,1
10446,True,32,5,34,0.05,-6,25,0.4,-14,Symm,8,0,0,0.58125,0.3979281017891905,10,R-skew,2
10447,True,16,3,22,1.0,22,94,0.01,14,Symm,2,0,0,0.3375,0.3981205847478877,-6,-,1
10448,True,16,3,20,0.8,-5,44,0.2,7,Symm,8,0,0,0.5624999999999999,0.3593976442141304,17,-,1
10449,True,16,4,15,0.5,9,15,0.95,-3,R-skew,6,0,0,0.475,0.4312771730569565,13,-,1
10450,True,16,4,15,0.5,-15,0,1.0,0,-,1,0,0,0.425,0.3172801075810879,-8,R-skew,3
10451,True,16,2,85,0.01,28,33,0.99,31,Symm,6,1,1,0.6624999999999999,0.3774917217635375,0,Symm,9
10452,True,16,2,55,0.25,-13,6,0.99,-19,R-skew,7,0,0,0.7249999999999999,0.3492849839314596,14,L-skew,3
10453,True,16,3,-10,1.0,-10,8,0.6,-38,Symm,2,0,0,0.7,0.3265986323710904,28,-,1
10454,True,16,2,10,0.95,6,29,0.5,4,Symm,6,0,0,0.7125000000000001,0.3180670788790733,20,L-skew,7
10455,True,16,3,-3,0.25,-8,3,0.1,-8,Symm,8,0,0,0.5875,0.3964425136973414,14,R-skew,7
10456,True,16,3,21,1.0,21,29,0.95,10,-,1,1,0,0.5999999999999999,0.3502380143083653,19,R-skew,4
10457,True,16,3,26,1.0,26,61,0.05,27,R-skew,6,0,0,0.925,0.1437590576856521,23,Symm,7
10458,True,16,2,7,1.0,7,18,0.2,-2,-,1,0,0,0.3625,0.3518996068956789,19,-,1
10459,True,16,4,30,0.1,0,1,0.99,-7,-,1,0,0,0.3,0.3346640106136303,28,-,1
10460,True,16,3,0,1.0,0,107,0.25,-41,R-skew,5,0,0,0.475,0.3785938897200182,30,-,1
10461,True,16,2,29,0.2,10,24,0.25,7,-,1,0,0,0.3222222222222222,0.3314018112410177,11,-,1
10462,True,16,4,18,1.0,18,28,0.25,19,R-skew,7,0,0,0.775,0.2909753712372692,1,-,1
10463,True,16,4,16,1.0,16,28,0.75,-19,Symm,6,0,0,0.6500000000000001,0.2683281572999748,-10,-,1
10464,True,16,2,42,0.1,-4,1,1.0,1,-,1,0,0,0.5499999999999999,0.3540244812627134,13,-,1
10465,True,16,3,46,0.5,2,16,0.2,15,Symm,8,0,-1,0.3875000000000001,0.3138470965295043,25,-,1
10466,True,16,2,4,1.0,4,8,0.5,-4,-,1,1,0,0.25,0.2129162589689509,29,-,1
10467,True,16,4,23,1.0,23,40,0.75,1,-,1,0,0,0.7875000000000001,0.2362907813126304,23,Symm,3
10468,True,16,4,12,1.0,12,16,0.5,13,Symm,6,1,0,0.8625,0.2276693508870557,2,Symm,7
10469,True,16,2,24,0.75,-11,66,0.01,13,Symm,2,0,1,0.7625,0.3117156824201609,21,L-skew,5
10470,True,16,4,20,1.0,20,54,0.1,20,-,1,0,0,0.825,0.3087609647175843,11,-,1
10471,True,16,3,27,1.0,27,51,0.8,-40,L-skew,4,0,0,0.6124999999999999,0.3685557397915997,-5,-,1
10472,True,16,4,7,1.0,7,15,0.01,6,L-skew,4,1,0,0.6625,0.3774917217635375,3,L-skew,3
10473,True,16,4,16,1.0,16,48,0.01,15,L-skew,3,0,0,0.625,0.3924283374069717,19,-,1
10474,True,16,3,35,0.4,-17,24,0.75,-45,-,1,0,0,0.425,0.3991657967979388,-2,L-skew,4
10475,True,16,5,99,0.25,7,32,0.99,16,-,1,0,-1,0.4375,0.3810074364978545,30,-,1
10476,True,16,4,72,0.1,18,20,0.99,-15,Symm,6,1,-1,0.3500000000000001,0.4033195589934446,18,-,1
10477,True,16,2,9,1.0,9,49,0.2,-2,Symm,8,0,0,0.5624999999999999,0.4272001872658765,21,R-skew,7
10478,True,16,2,-8,1.0,-8,36,0.4,-27,Symm,4,0,0,0.6,0.3346640106136302,2,-,1
10479,True,16,3,13,1.0,13,64,0.25,8,R-skew,5,0,0,0.5874999999999998,0.3612478373637689,21,R-skew,6
10480,True,16,4,19,0.9,15,20,0.95,-8,R-skew,4,1,0,0.4625,0.4177319714841085,9,R-skew,7
10481,True,16,4,13,1.0,13,27,0.05,9,Symm,2,0,0,0.4,0.39327683210007,2,L-skew,6
10482,True,16,5,26,1.0,26,36,0.25,19,L-skew,6,0,0,0.5874999999999999,0.4096746676734275,10,-,1
10483,True,16,5,46,0.5,-26,46,0.1,-7,L-skew,2,1,0,0.7999999999999999,0.2529822128134703,2,R-skew,7
10484,True,16,2,36,0.4,19,20,0.1,18,Symm,4,0,0,0.175,0.2408318915758459,-3,Symm,3
10485,True,16,4,70,0.2,-4,31,0.4,-18,L-skew,2,0,0,0.4,0.3577708763999663,5,Symm,3
10486,True,16,3,22,1.0,22,32,0.8,6,Symm,6,0,0,0.75,0.3055050463303894,20,L-skew,4
10487,True,16,4,60,0.5,-2,29,1.0,29,Symm,2,0,0,0.6749999999999999,0.3492849839314596,-2,-,1
10488,True,32,2,27,1.0,27,36,0.8,-5,L-skew,2,0,0,0.475,0.3959472105576539,13,-,1
10489,True,16,3,38,0.4,20,88,0.4,0,-,1,0,0,0.4500000000000001,0.3464101615137754,0,R-skew,4
10490,True,16,4,22,1.0,22,19,0.75,18,Symm,6,1,0,0.275,0.3336665001664586,-7,-,1
10491,True,16,2,-5,1.0,-5,41,0.2,-24,-,1,0,0,0.4,0.3346640106136302,18,Symm,7
10492,True,16,3,34,0.5,-2,43,0.1,20,-,1,0,0,0.85,0.2780887148615228,17,Symm,9
10493,True,16,5,1,0.75,-34,43,0.25,-22,-,1,0,0,0.4500000000000001,0.322490309931942,4,-,1
10494,True,16,5,27,1.0,27,59,0.5,-12,-,1,1,0,0.325,0.4123105625617659,13,-,1
10495,True,16,3,15,1.0,15,45,0.1,23,-,1,0,0,0.8625,0.2895398648430529,8,R-skew,6
10496,True,16,5,101,0.2,-28,6,0.99,-21,-,1,0,1,0.6000000000000001,0.3864367132317184,4,-,1
10497,True,16,2,16,1.0,16,20,0.9,11,R-skew,5,0,0,0.825,0.3172801075810879,2,R-skew,6
10498,True,16,4,2,1.0,2,53,0.1,-7,-,1,0,0,0.3,0.3864367132317184,-9,R-skew,2
10499,True,16,5,-1,1.0,-1,52,0.25,-26,Symm,2,0,0,0.625,0.3714835124201342,-6,-,1
10500,True,16,5,-7,1.0,-7,29,0.25,-16,Symm,8,0,0,0.6625,0.3403429642777023,24,Symm,7
10501,True,16,2,5,1.0,5,5,1.0,5,R-skew,2,0,0,0.35,0.3540244812627134,6,-,1
10502,True,16,5,19,1.0,19,19,0.95,0,-,1,0,0,0.125,0.2516611478423583,-6,Symm,9
10503,True,16,2,21,1.0,21,91,0.01,22,-,1,0,0,0.8125000000000001,0.2680174123696692,24,Symm,9
10504,True,32,5,46,0.2,-12,7,0.6,-8,Symm,2,0,0,0.49375,0.3766897414190126,-4,-,1
10505,True,16,2,26,1.0,26,49,0.5,10,-,1,0,0,0.5375,0.3403429642777023,25,-,1
10506,True,16,5,5,1.0,5,21,0.4,-15,-,1,0,0,0.4625,0.3556683848755748,1,Symm,7
10507,True,16,5,17,1.0,17,18,0.75,-3,R-skew,5,0,0,0.4,0.3011090610836324,8,R-skew,4
10508,True,32,3,82,0.2,-14,43,0.4,-16,-,1,0,0,0.5,0.3835319728439187,23,-,1
10509,True,16,3,28,0.75,8,26,0.9,-39,-,1,0,0,0.1875,0.3304037933599835,-10,-,1
10510,True,16,4,79,0.2,14,37,0.8,-48,L-skew,6,0,-1,0.4625,0.3844910055298216,11,-,1
10511,True,16,5,64,0.2,-19,-4,0.8,-30,-,1,0,0,0.2875,0.3422961680572347,7,Symm,5
10512,True,16,5,65,0.2,-26,-8,1.0,-8,-,1,0,0,0.3500000000000001,0.2966479394838265,9,-,1
10513,True,16,3,14,1.0,14,27,0.6,8,-,1,1,0,0.5390625,0.3407062212033509,6,Symm,3
10514,True,31,3,5,1.0,5,20,0.25,-8,Symm,8,1,0,0.5760368663594471,0.3350781632191444,14,L-skew,7
10515,True,16,5,14,1.0,14,14,1.0,14,R-skew,6,0,0,0.575,0.3855731664245667,0,-,1
10516,True,16,4,24,0.5,24,22,0.01,18,-,1,0,0,0.2125,0.2777888886666756,-10,-,1
10517,True,16,3,5,1.0,5,8,0.05,-3,-,1,1,0,0.2,0.2828427124746189,18,R-skew,4
10518,True,16,3,33,0.6,-17,18,0.01,11,-,1,0,0,0.7375000000000002,0.25,7,R-skew,6
10519,True,16,2,1,1.0,1,42,0.05,0,Symm,4,1,0,0.4833333333333333,0.4011095721731021,8,-,1
10520,True,16,4,27,0.9,4,48,0.05,26,-,1,1,0,0.7375,0.2986078811194819,-7,-,1
10521,True,16,2,98,0.25,-18,11,1.0,11,Symm,4,0,0,0.475,0.3255764119219941,26,-,1
10522,True,16,2,6,1.0,6,10,0.6,-12,Symm,8,0,0,0.4375000000000001,0.2655183609470351,-1,-,1
10523,True,16,5,12,0.05,12,82,0.4,-37,-,1,0,0,0.3625,0.2941088233970548,-10,-,1
10524,True,16,2,29,1.0,29,46,0.75,7,Symm,2,0,0,0.6124999999999999,0.3138470965295043,5,-,1
10525,True,16,5,77,0.01,-6,20,0.4,-14,R-skew,2,0,0,0.6874999999999998,0.3344149119482164,7,-,1
10526,True,16,3,25,1.0,25,48,0.1,18,L-skew,6,0,0,0.3013888888888889,0.2628077267406114,-7,-,1
10527,True,16,3,-1,0.2,-2,54,0.2,-11,Symm,4,0,0,0.5249999999999999,0.4250490167812021,11,-,1
10528,True,16,3,33,0.1,15,15,0.6,2,-,1,0,0,0.125,0.161245154965971,12,-,1
10529,True,16,3,23,0.6,-32,24,0.2,-9,-,1,0,0,0.2895604395604395,0.2730109147011316,20,-,1
10530,True,16,4,3,0.99,-13,27,0.1,-9,-,1,0,0,0.1625,0.1668332500832293,-8,Symm,9
10531,True,16,4,14,1.0,14,15,0.25,12,-,1,0,0,0.2625,0.3630886025935451,9,R-skew,8
10532,True,16,3,41,0.6,-11,16,0.75,-13,-,1,0,0,0.30625,0.2768122107133282,-5,-,1
10533,True,16,3,-1,1.0,-1,27,0.05,3,-,1,0,0,0.925,0.1238278374733781,-6,Symm,7
10534,True,16,4,-5,0.95,-20,11,0.01,-7,-,1,0,0,0.575,0.3714835124201342,8,R-skew,3
10535,True,16,4,22,1.0,22,46,0.2,12,-,1,0,0,0.5375,0.3844910055298216,16,-,1
10536,True,16,2,2,0.1,-11,3,0.2,-7,-,1,0,0,0.8375,0.2217355782608344,-3,-,1
10537,True,16,3,29,1.0,29,47,0.6,-14,Symm,4,0,0,0.5625,0.3810074364978545,-5,-,1
10538,True,16,3,12,1.0,12,99,0.4,-36,-,1,0,0,0.4625,0.3981205847478877,-7,-,1
10539,True,16,3,-6,0.25,-9,15,0.5,-38,R-skew,7,1,0,0.725,0.2909753712372693,24,-,1
10540,True,16,4,24,1.0,24,71,0.6,-47,Symm,6,0,0,0.4791666666666667,0.3110019649812878,29,-,1
10541,True,16,4,18,1.0,18,71,0.01,14,-,1,0,0,0.3125000000000001,0.3649200825751669,0,Symm,5
10542,True,16,4,92,0.2,2,18,0.2,11,Symm,4,1,0,0.5125,0.3575378767813745,-6,-,1
10543,True,16,4,65,0.1,-1,18,0.05,0,Symm,8,0,0,0.5187499999999999,0.325,19,-,1
10544,True,16,5,24,1.0,24,29,0.9,-12,-,1,0,0,0.4249999999999999,0.3785938897200183,7,-,1
10545,True,16,2,24,1.0,24,75,0.01,19,-,1,1,0,0.55,0.3464101615137755,-6,R-skew,4
10546,True,31,5,1,1.0,1,31,0.5,-47,Symm,2,0,0,0.5032258064516129,0.3049413834031517,22,Symm,7
10547,True,16,5,14,1.0,14,31,0.8,-2,-,1,0,0,0.675,0.3,5,-,1
10548,True,31,4,-5,1.0,-5,40,0.1,-8,-,1,0,0,0.5863799283154122,0.3217584104748009,21,-,1
10549,True,16,2,50,0.25,-26,-8,0.9,-37,-,1,0,0,0.35,0.2683281572999748,28,R-skew,6
10550,True,16,4,42,0.1,19,21,1.0,21,-,1,0,0,0.6375000000000001,0.3283798613394758,27,Symm,5
10551,True,16,4,8,0.9,1,10,0.95,-18,Symm,6,0,0,0.5750000000000001,0.3642343567906062,9,-,1
10552,True,16,5,20,1.0,20,73,0.01,15,-,1,0,0,0.3416666666666667,0.3441575866437415,14,-,1
10553,True,16,5,-8,1.0,-8,62,0.05,-13,-,1,1,0,0.5875,0.3052321520853704,3,-,1
10554,True,16,3,18,1.0,18,21,0.6,13,Symm,6,0,0,0.6375000000000001,0.3593976442141304,5,Symm,5
10555,True,16,5,-9,1.0,-9,61,0.1,-31,-,1,0,0,0.2875000000000001,0.2305789814069501,22,-,1
10556,True,16,4,0,0.9,-29,34,0.4,-37,Symm,6,1,0,0.6625,0.2895398648430529,-7,Symm,9
10557,True,16,5,37,0.05,26,35,0.95,15,L-skew,5,0,0,0.525,0.3172801075810879,-4,-,1
10558,True,16,3,11,0.25,-12,3,0.6,1,-,1,0,0,0.75,0.2581988897471611,-2,Symm,9
10559,True,16,5,52,0.25,-5,16,0.8,-31,-,1,0,0,0.45,0.3141125063837265,19,R-skew,6
10560,True,16,4,24,1.0,24,21,0.8,20,Symm,6,0,0,0.19375,0.310845620847391,-7,L-skew,2
10561,True,16,4,16,1.0,16,63,0.05,11,-,1,0,0,0.425,0.3991657967979388,0,-,1
10562,True,16,5,18,1.0,18,69,0.01,14,-,1,0,0,0.3625,0.3947573094109004,25,R-skew,4
10563,True,17,5,42,0.1,16,19,0.8,6,-,1,0,-1,0.4823529411764706,0.4003674782584855,23,Symm,9
10564,True,17,2,55,0.2,-25,30,0.1,-12,-,1,0,0,0.4705882352941176,0.3386825687172889,1,-,1
10565,True,17,5,4,0.4,-18,52,0.05,-9,-,1,0,0,0.5411764705882353,0.3063062673400019,5,L-skew,3
10566,True,17,3,48,0.01,-5,6,0.25,-18,-,1,0,0,0.3490196078431373,0.3041649879083407,9,-,1
10567,True,17,3,36,0.8,-44,53,0.4,1,L-skew,3,0,0,0.6705882352941177,0.2910427500435996,20,Symm,9
10568,True,17,3,67,0.05,26,56,0.6,-22,Symm,4,1,0,0.5647058823529412,0.3408466966074856,8,Symm,5
10569,True,17,2,23,1.0,23,26,0.05,18,L-skew,3,0,0,0.2588235294117647,0.2807552838536876,24,R-skew,7
10570,True,17,3,39,0.6,-18,39,0.01,12,L-skew,2,1,0,0.6941176470588236,0.2925546706072519,-2,Symm,7
10571,True,17,5,38,0.01,2,2,1.0,2,-,1,0,0,0.2359477124183006,0.3387415301607233,4,-,1
10572,True,17,5,18,0.95,9,89,0.25,1,Symm,2,1,0,0.7176470588235294,0.2743977362280141,7,Symm,5
10573,True,17,4,7,1.0,7,10,0.9,-14,-,1,1,0,0.2836601307189542,0.2551360580820042,4,L-skew,4
10574,True,17,3,28,1.0,28,65,0.4,5,L-skew,6,0,0,0.4705882352941176,0.3869184440588755,-6,L-skew,3
10575,True,17,2,43,0.05,18,56,0.6,-30,Symm,8,0,0,0.4823529411764706,0.3539690913724796,10,-,1
10576,True,17,4,5,1.0,5,76,0.01,-7,-,1,0,0,0.1294117647058824,0.1862951484954484,15,-,1
10577,True,17,2,29,0.95,29,60,0.2,19,-,1,1,0,0.4928104575163399,0.3460745739692573,28,-,1
10578,True,17,3,29,0.4,22,27,0.5,15,-,1,0,0,0.188235294117647,0.2689850203570277,-1,Symm,3
10579,True,15,3,3,1.0,3,11,0.75,-7,-,1,0,0,0.56,0.3942443042436649,30,Symm,5
10580,True,15,2,10,0.75,-38,56,0.25,-30,L-skew,4,0,0,0.2933333333333333,0.3283436063174123,10,Symm,9
10581,True,15,4,2,0.99,1,2,1.0,2,-,1,0,0,0.7866666666666666,0.3888934240098375,12,R-skew,2
10582,True,15,3,26,1.0,26,77,0.1,14,-,1,1,0,0.3866666666666666,0.341983012666391,17,-,1
10583,True,15,4,29,1.0,29,78,0.1,25,-,1,0,0,0.6133333333333333,0.4627042663464841,27,-,1
10584,True,15,5,15,1.0,15,21,0.5,14,L-skew,5,0,0,0.6266666666666666,0.3692979181920098,8,R-skew,7
10585,True,15,3,8,1.0,8,14,0.75,1,Symm,4,0,0,0.5466666666666667,0.3888934240098375,23,-,1
10586,True,15,2,36,0.25,9,46,0.01,12,-,1,1,0,0.68,0.2808151400069855,-1,-,1
10587,True,15,2,10,1.0,10,17,0.5,-4,R-skew,3,0,0,0.36,0.3794733192202055,-9,-,1
10588,True,15,2,16,0.01,2,11,0.4,0,L-skew,3,0,0,0.4800000000000001,0.352946778667023,17,-,1
10589,True,15,2,22,1.0,22,36,0.75,-30,Symm,4,0,0,0.2533333333333333,0.341983012666391,9,-,1
10590,True,15,2,-5,0.95,-14,71,0.1,-14,Symm,6,0,0,0.4933333333333334,0.4061433010064071,28,Symm,3
10591,True,15,4,41,0.2,-23,3,0.6,-46,-,1,0,1,0.4533333333333333,0.3502380143083653,-1,-,1
10592,True,15,5,46,0.25,-9,8,0.6,-11,-,1,1,0,0.4000000000000001,0.3380617018914066,20,R-skew,7
10593,True,15,4,69,0.25,0,60,0.2,12,-,1,0,0,0.7599999999999999,0.2746426249302381,24,Symm,7
10594,True,15,2,61,0.5,-11,25,1.0,25,Symm,6,0,0,0.5866666666666667,0.3814758308514571,-10,-,1
10595,True,17,3,-2,1.0,-2,47,0.2,-20,Symm,2,0,0,0.411764705882353,0.3903241488512728,29,L-skew,5
10596,True,17,5,23,1.0,23,63,0.01,30,R-skew,5,0,0,0.9411764705882352,0.117573506419451,26,Symm,7
10597,True,17,5,1,1.0,1,11,0.05,6,Symm,6,0,0,0.9176470588235296,0.1590412451128914,15,-,1
10598,True,17,4,60,0.05,-6,23,0.2,1,Symm,4,0,0,0.8470588235294118,0.3203857968504993,-10,L-skew,7
10599,True,17,4,-10,1.0,-10,29,0.4,-28,Symm,6,0,0,0.6352941176470588,0.362182924208521,-2,-,1
10600,True,17,2,80,0.25,0,106,0.05,18,Symm,2,0,1,0.7647058823529411,0.2760008525136023,5,-,1
10601,True,17,4,11,1.0,11,46,0.01,12,-,1,0,0,0.9529411764705882,0.1124591429076774,5,L-skew,3
10602,True,17,2,17,1.0,17,37,0.6,6,R-skew,6,1,0,0.8,0.3391164991562634,29,R-skew,5
10603,True,17,5,22,1.0,22,24,0.8,1,Symm,4,0,0,0.4588235294117646,0.4287464628562721,-10,-,1
10604,True,17,5,3,1.0,3,13,0.5,-24,-,1,0,0,0.3815126050420168,0.415876401437385,26,-,1
10605,True,17,3,46,0.5,8,23,0.01,23,L-skew,5,0,0,0.4352941176470589,0.3690209622612721,-6,-,1
10606,True,17,5,1,1.0,1,49,0.01,-2,-,1,0,0,0.1647058823529412,0.3019544180637788,7,L-skew,2
10607,True,17,4,0,1.0,0,1,0.4,-12,Symm,4,0,0,0.388235294117647,0.4328428596805896,25,-,1
10608,True,17,3,1,0.1,-5,-5,0.8,-35,Symm,6,0,0,0.1647058823529412,0.2849148479602902,24,Symm,5
10609,True,17,4,15,1.0,15,21,0.9,16,-,1,1,0,0.9176470588235294,0.1740520544178057,20,L-skew,5
10610,True,17,5,32,0.9,13,30,1.0,30,R-skew,6,0,0,0.4470588235294118,0.3970479301337931,15,Symm,5
10611,True,16,3,0,1.0,0,13,0.05,4,Symm,8,0,0,0.9875,0.05,24,-,1
10612,True,16,5,-7,0.05,-8,109,0.2,-29,-,1,0,0,0.5125,0.4379878232706171,25,-,1
10613,True,16,5,-4,1.0,-4,-4,1.0,-4,R-skew,6,0,0,0.5750000000000001,0.4494441010848846,-1,L-skew,7
10614,True,16,5,-7,1.0,-7,18,0.01,-7,L-skew,6,0,0,0.9,0.2190890230020664,6,Symm,3
10615,True,16,2,56,0.2,6,30,0.75,-2,-,1,0,0,0.4375,0.3879432948254165,22,-,1
10616,True,31,4,42,0.01,5,47,0.2,-2,-,1,1,0,0.464516129032258,0.3592106040535497,-1,-,1
10617,True,16,3,22,0.99,-17,27,0.95,-13,-,1,1,0,0.3125000000000001,0.3180670788790734,11,-,1
10618,True,16,4,-4,1.0,-4,66,0.2,-19,R-skew,4,0,0,0.5375,0.3774917217635375,13,Symm,7
10619,True,16,4,20,1.0,20,38,0.4,17,Symm,8,0,0,0.7999999999999999,0.2732520204255893,-10,Symm,7
10620,True,16,3,17,0.1,17,17,1.0,17,Symm,6,0,0,0.5625000000000001,0.4455333881989093,21,Symm,3
10621,True,16,4,27,1.0,27,92,0.1,25,-,1,0,0,0.6,0.4258325179379017,20,Symm,7
10622,True,16,2,35,0.5,23,26,0.95,21,-,1,0,0,0.175,0.2516611478423583,22,-,1
10623,True,16,4,2,1.0,2,97,0.2,-14,-,1,0,0,0.35,0.3829708431025353,21,-,1
10624,True,16,4,10,1.0,10,15,0.25,4,-,1,0,0,0.15,0.171269767715535,5,-,1
10625,True,16,3,9,1.0,9,6,0.99,-5,Symm,2,0,0,0.2125,0.3138470965295043,10,-,1
10626,True,16,5,19,1.0,19,61,0.25,1,Symm,4,1,0,0.6249999999999999,0.3492849839314596,-4,-,1
10627,True,16,3,95,0.01,-3,-6,0.95,-15,-,1,0,0,0.1375,0.2895398648430529,28,L-skew,2
10628,True,16,3,-9,1.0,-9,15,0.25,-2,-,1,0,0,0.9125,0.1454876856186346,3,-,1
10629,True,16,2,58,0.5,-18,26,0.25,8,-,1,0,0,0.6375000000000001,0.3739429546512855,-7,L-skew,7
10630,True,16,3,12,1.0,12,62,0.2,-2,-,1,1,0,0.5499999999999999,0.3464101615137754,12,-,1
10631,True,16,5,12,0.95,-31,55,0.05,10,-,1,0,0,0.8625,0.2276693508870558,-10,Symm,7
10632,True,16,4,29,1.0,29,31,0.4,25,Symm,6,0,0,0.4625,0.4716990566028302,0,-,1
10633,True,16,4,6,0.2,0,13,0.75,-13,R-skew,5,0,0,0.7125,0.3180670788790734,4,-,1
10634,True,16,4,27,1.0,27,70,0.5,-24,R-skew,3,0,0,0.4375,0.3879432948254165,4,Symm,7
10635,True,16,3,30,1.0,30,71,0.2,23,-,1,0,0,0.6458333333333333,0.4064070209367287,9,Symm,7
10636,True,16,5,13,1.0,13,20,0.01,5,-,1,0,0,0.2375,0.3030401513551189,3,-,1
10637,True,16,4,18,1.0,18,68,0.4,-7,-,1,1,0,0.4250000000000001,0.3172801075810878,28,Symm,9
10638,True,16,3,35,0.5,11,64,0.6,-33,-,1,0,0,0.1763888888888888,0.1917592369046967,2,Symm,5
10639,True,16,5,29,0.99,3,56,0.2,0,-,1,0,0,0.1022727272727272,0.185760294606629,10,-,1
10640,True,16,5,2,1.0,2,73,0.25,-17,Symm,6,0,0,0.4125,0.389657969677682,21,R-skew,6
10641,True,16,3,-2,1.0,-2,25,0.01,3,-,1,0,0,0.8875000000000002,0.2187083293643233,-3,R-skew,6
10642,True,16,4,48,0.6,-14,27,0.8,27,L-skew,5,0,0,0.7517857142857144,0.2557036443649104,12,-,1
10643,True,16,2,5,0.4,2,36,0.5,-33,Symm,4,0,0,0.45,0.3540244812627134,-2,-,1
10644,True,16,4,36,0.01,-3,5,0.25,-12,-,1,1,0,0.4625,0.370360185045135,20,-,1
10645,True,16,3,-7,1.0,-7,-1,0.9,-19,Symm,4,0,0,0.8750000000000001,0.1770122406313567,25,-,1
10646,True,16,5,5,1.0,5,23,0.5,-9,Symm,4,1,0,0.5875,0.3222318006239194,5,-,1
10647,True,16,5,35,0.2,20,43,0.5,7,-,1,0,0,0.5875,0.3383784863137726,13,R-skew,7
10648,True,16,4,48,0.05,-10,13,0.05,-15,-,1,0,1,0.175,0.2408318915758459,6,-,1
10649,True,16,3,14,1.0,14,19,0.2,6,-,1,0,0,0.1,0.2529822128134703,12,Symm,7
10650,True,16,4,4,1.0,4,17,0.25,-8,Symm,2,0,0,0.1875,0.2872281323269014,-10,-,1
10651,True,16,2,22,1.0,22,57,0.4,-19,-,1,1,0,0.275,0.3,0,-,1
10652,True,16,4,26,0.99,-5,33,0.8,10,Symm,4,1,0,0.6250000000000001,0.2909753712372692,10,-,1
